TTIcode	HotelName	ChainID	ChainName	a_chain_code	a_chain_name	a_master_chain_code	a_master_chain_name	CityCode	CityName	localeID	LocaleName	LocaleAbbreviation	CountryCode	CountryName	IATA_code	IATA_lookup_level	FullAddress	StreetNumber	AddressLine	PostalCode	AddressCityName	Phone	Latitude	Longitude	LastLoadDate
64652124	Sandy Resort	NULL	NULL	NULL	NULL	NULL	NULL	26977	Daman	978	Daman & Diu	NULL	IN	India	NMB	C	NULL	NULL	Devka Beach; Daman	NULL	NULL	+919727223333	20.455900000	72.842219000	2026-01-29 15:29:00
64652237	Ferienhof Guggemos Susanne	NULL	NULL	NULL	NULL	NULL	NULL	35495	Rueckholz	1241	Allgau	NULL	DE	Germany	MUC	C	NULL	18	Höhen	87494	Rückholz	NULL	47.648670000	10.543450000	2026-01-29 15:29:00
64652251	Louros House	NULL	NULL	NULL	NULL	NULL	NULL	545	Funchal	112	Madeira	NULL	PT	Portugal	FNC	C	NULL	43A	Rua Doutor Juvenal	9060-147	Funchal	NULL	32.648890540	-16.890357240	2026-01-29 15:29:00
64652433	Abu Dabbab Diving Lodge	NULL	NULL	NULL	NULL	NULL	NULL	3753	Marsa Alam	1032	Marsa Alam & surrounding area	NULL	EG	Egypt	RMF	C	NULL	NULL	Quseir ÔÇô Marsa Alam Road	11713	Marsa Alam	NULL	25.199100000	34.815500000	2024-04-07 12:39:00
64652466	Pension zur Post	NULL	NULL	NULL	NULL	NULL	NULL	10790	Bad Blumau	494	Steiermark	NULL	AT	Austria	GRZ	C	NULL	113	Hauptstraße	8283	Bad Blumau	+436645235707	47.115556310	16.052336980	2026-01-29 15:29:00
64652477	The Bowery House	NULL	NULL	NULL	NULL	NULL	NULL	961	New York	380	New York	NY	US	USA	NYC	C	NULL	220	Bowery	10012	New York	+12128372373	40.721876000	-73.993201000	2026-01-29 10:35:00
64652480	Yangshuo Wonderland Lodge	NULL	NULL	NULL	NULL	NULL	NULL	7641	Yangshuo	1179	South China	NULL	CN	China	KWL	C	NULL	36	NULL	541999	Yangshuo	NULL	24.770600000	110.491000000	2026-01-29 15:29:00
64652491	IZ Budget	NULL	NULL	NULL	NULL	NULL	NULL	58825	Kampung Mangkuk	674	Terengganu	NULL	MY	Malaysia	JHB	C	NULL	NULL	NULL	22200	Kampung	NULL	5.830019825	102.551503527	2026-01-29 15:29:00
64652604	Cedar Inn Motel	NULL	NULL	NULL	NULL	NULL	NULL	61615	Starbuck	362	Minnesota	MN	US	USA	JFK	C	NULL	604	Main Street	56381	Starbuck	NULL	45.613678475	-95.531773167	2026-01-29 15:29:00
64652637	Secret Hotel	NULL	NULL	NULL	NULL	NULL	NULL	1186	Rayong	927	Central Thailand	NULL	TH	Thailand	BKK	C	NULL	9/35	Soi Sukhumvit 48	21150	Rayong	NULL	12.702298000	101.175825070	2026-01-29 15:29:00
64652640	Cedarwood	NULL	NULL	NULL	NULL	NULL	NULL	119928	Premana	434	Lombardy	NULL	IT	Italy	NULL	NULL	NULL	4	Via Allo Sport	23834	Premana	NULL	46.051621410	9.422900370	2026-01-29 15:29:00
64653851	Haunstetter Hof	NULL	NULL	NULL	NULL	NULL	NULL	7940	Augsburg	615	Bavaria	NULL	DE	Germany	AGB	C	NULL	48	Landsberger Straße	86179	Augsburg	+4982183645	48.311104009	10.907387225	2026-01-29 15:29:00
64653906	Dunvegan Inn & Suites	NULL	NULL	NULL	NULL	NULL	NULL	120020	Fairview	518	Alberta	AB	CA	Canada	ZFW	C	NULL	9812	113 Street	T0H 1L0	Fairview	+17808355100	56.062577610	-118.393223000	2026-01-29 15:29:00
64653942	Kennedy House Beachfront	NULL	NULL	NULL	NULL	NULL	NULL	16465	Blackpool	1471	North West England	NULL	GB	United Kingdom	BLK	C	NULL	NULL	Alexandra Road	FY1 6BY	Blackpool	NULL	53.801198560	-3.054665340	2026-01-29 15:29:00
64654091	O'Gallery Signature Hotel & Spa	3536	Signature Hotels	LU	SIGNATURE HOTELS	NULL	NULL	1496	Hanoi	323	Vietnam	NULL	VN	Viet Nam	HAN	C	NULL	122	Hang Bong Street	10000	Hanoi	+842433633333	21.029618000	105.845686000	2026-06-25 14:46:00
64654124	The Bat & Ball Inn	NULL	NULL	NULL	NULL	NULL	NULL	75105	Cuddesdon (Oxfordshire)	1466	South East England	NULL	GB	United Kingdom	INV	C	NULL	28	High Street	OX44 9HJ	Cuddesdon	+441865874379	51.722072400	-1.134628200	2026-01-29 15:29:00
64654160	Domaine Saint Andrieu	NULL	NULL	NULL	NULL	NULL	NULL	83349	Ladern-sur-Lauquet	753	Languedoc-Roussillon	NULL	FR	France	MRS	C	NULL	NULL	Les Rocs Blancs	11250	Ladern-sur-Lauquet	+33468200013	43.098380905	2.391004578	2026-01-29 15:29:00
64654171	Le Mazot	NULL	NULL	NULL	NULL	NULL	NULL	18787	Champex	497	Pennine Alps	NULL	CH	Switzerland	GVA	C	NULL	NULL	NULL	NULL	Champex	NULL	46.028200000	7.118700000	2026-01-29 15:29:00
64654273	Capital O 60811 Hotel Woods In	4197	Capital O	NULL	NULL	NULL	NULL	22004	Chandigarh	1042	Chandigarh	NULL	IN	India	IXC	C	NULL	NULL	Zirakpur-Patiala Highway	140603	Chandigarh	NULL	30.721700000	76.784100000	2026-01-29 15:29:00
64654433	Junyue Minzu Hotel - Luohe	NULL	NULL	NULL	NULL	NULL	NULL	43567	Luohe	1172	Central China	NULL	CN	China	CGO	C	NULL	NULL	NULL	NULL	Luohe	NULL	33.569100000	114.036000000	2026-01-29 15:29:00
64654466	Triptych	NULL	NULL	NULL	NULL	NULL	NULL	77671	Southbank	599	Victoria	NULL	AU	Australia	MEL	C	NULL	8	Kavanagh Street	NULL	Southbank	NULL	-37.822726900	144.966766340	2026-01-29 15:29:00
64654477	Longmen Commounity Inn	NULL	NULL	NULL	NULL	NULL	NULL	7635	Luoyang	1172	Central China	NULL	CN	China	LYA	C	NULL	NULL	200m From Luolong District Longmen; Beiqiaodong; Luoyang	NULL	NULL	NULL	34.567397210	112.497510160	2026-01-29 15:29:00
64654491	Suites Regente Oaxaca	NULL	NULL	NULL	NULL	NULL	NULL	1304	Oaxaca	1565	Zentralmexiko	NULL	MX	Mexico	OAX	C	NULL	101	Privada de Calzada Porfirio Diaz	68050	Oaxaca	+529511324257	17.079642136	-96.719409809	2026-01-29 15:29:00
64654513	Des Deux Sirenes	NULL	NULL	NULL	NULL	NULL	NULL	11689	Nancy	755	Alsace/Lorraine	NULL	FR	France	ETZ	C	NULL	5	Rue Saint-Michel	54000	Nancy	NULL	48.696707330	6.178941670	2026-01-29 15:29:00
64655691	Hotel Himalaya	NULL	NULL	NULL	NULL	NULL	NULL	4049	Kathmandu	430	Nepal	NULL	NP	Nepal	KTM	C	NULL	NULL	Sahid Sukra Marg	44700	Kathmandu	+97715523900	27.684279000	85.319249000	2026-01-29 15:29:00
64655746	Reuan Noppagao	NULL	NULL	NULL	NULL	NULL	NULL	17862	Khon Kaen	926	Isan (Northeast Thailand)	NULL	TH	Thailand	KKC	C	NULL	65/5	Laonadi 1 Alley	40000	Khon Kaen	NULL	16.438100000	102.825000000	2026-01-29 15:29:00
64655826	Southmead Cottage	NULL	NULL	NULL	NULL	NULL	NULL	17394	Newton Abbot	1472	South West England	NULL	GB	United Kingdom	EXT	C	NULL	NULL	NULL	TQ13 8RH	Newton Abbot	NULL	50.584900000	-3.713330000	2026-01-29 15:29:00
64655851	Hotel Omorika	3504	Jadran Hotels & Camps	NULL	NULL	NULL	NULL	2693	Crikvenica	1326	Adriatic Coast	NULL	HR	Croatia	RJK	C	NULL	20	Milovana Muževica	51260	Crikvenica	+38551241970	45.188496219	14.675504283	2026-01-28 17:31:00
64655884	Argentario Lagoon Resort & Spa	NULL	NULL	NULL	NULL	NULL	NULL	59836	Monte Argentario	1005	Tuscany Coast	NULL	IT	Italy	FCO	C	NULL	1	Val di Prato Costa di Teva	58019	Monte Argentario	+390564813768	42.426842710	11.170716880	2026-06-15 16:59:00
64655895	Donghua Business	NULL	NULL	NULL	NULL	NULL	NULL	7632	Guangzhou (Canton)	1179	South China	NULL	CN	China	CAN	C	NULL	NULL	NULL	NULL	Guangzhou (Canton)	NULL	23.131965000	113.383725500	2026-01-29 15:29:00
64656033	Qadlao Hostel	NULL	NULL	NULL	NULL	NULL	NULL	9473	Coron, Palawan	1468	Palawan	NULL	PH	Philippines	USU	C	NULL	2	Rizal Street	5316	Coron	NULL	11.999924900	120.205193320	2026-01-29 15:29:00
64656055	Willow Tree Inn Los Angeles	NULL	NULL	NULL	NULL	NULL	NULL	56371	Compton	404	California	CA	US	USA	CPM	C	NULL	1919	West Artesia Blvd	90220	Rancho Dominguez	+13105376700	33.874127944	-118.247141093	2026-01-29 10:35:00
64656066	Ganges Rivera	NULL	NULL	NULL	NULL	NULL	NULL	26960	Haridwar	976	Uttarakhand	NULL	IN	India	STV	C	NULL	NULL	Delhi-Haridwar by-pass road	249407	Haridwar	+911334240940	29.931467000	78.140985000	2026-01-29 15:29:00
64656135	The Grand	NULL	NULL	NULL	NULL	NULL	NULL	65098	Murree	874	Pakistan	NULL	PK	Pakistan	ISB	C	NULL	1	Khaqan Abbasi Road	47184	Murree	NULL	33.906300000	73.394700000	2026-01-29 15:29:00
64656146	Hot Coffee Guest House and Resort	NULL	NULL	NULL	NULL	NULL	NULL	1343	Chiang Mai	140	Northern Thailand	NULL	TH	Thailand	CNX	C	NULL	64/1	NULL	50270	Chiang Mai	NULL	18.670246970	98.378267800	2026-01-29 15:29:00
64656171	Hamakita Plaza Hotel	NULL	NULL	NULL	NULL	NULL	NULL	35176	Hamamatsu	1696	Chubu, Honshu	NULL	JP	Japan	TYO	C	NULL	458-1	NULL	434-0038	Hamamatsu	NULL	34.796603110	137.789667890	2026-01-28 17:31:00
64656226	Post	NULL	NULL	NULL	NULL	NULL	NULL	4870	Berchtesgaden	615	Bavaria	NULL	DE	Germany	ZCE	C	NULL	NULL	NULL	NULL	Berchtesgaden	NULL	47.636500000	13.012700000	2026-01-29 15:29:00
64656295	Ramita Villa Ubud	NULL	NULL	NULL	NULL	NULL	NULL	1198	Ubud	1083	Bali	NULL	ID	Indonesia	DPS	L	NULL	NULL	Jalan Made Lebah Peliatan	80571	Ubud	NULL	-8.505950000	115.260000000	2026-01-29 15:29:00
64657633	Infinity Budapest Hotel	NULL	NULL	NULL	NULL	NULL	NULL	940	Budapest	1271	Budapest & surrounding area	NULL	HU	Hungary	BUD	L	NULL	4	Lechner Ödön fasor	1095	Budapest	+3617800010	47.475394930	19.069052600	2026-01-29 15:30:00
64657895	Hotel Villa Altieri	NULL	NULL	NULL	NULL	NULL	NULL	27761	Albano Laziale	283	Latium	NULL	IT	Italy	FCO	C	NULL	1	Via Appia Nuova	00041	Albano Laziale	+39069320562	41.731723825	12.655293215	2026-01-29 15:30:00
64658066	Hotel Ochsen 2	3935	Mountain Hotels Davos	NULL	NULL	NULL	NULL	2963	Davos-Platz	498	Graubuenden	NULL	CH	Switzerland	ZDV	C	NULL	12	Talstrasse	7270	Davos Platz	+41814176777	46.794193698	9.823688152	2026-01-29 15:30:00
64658262	OYO 12084 Bay Paradise	2762	OYO (Parent)	OY	OYO HOTELS AND HOMES	NULL	NULL	26886	Visakhapatnam	968	Andhra Pradesh	NULL	IN	India	VTZ	C	NULL	NULL	NULL	530045	Visakhapatnam	NULL	17.789179220	83.384428540	2026-01-29 15:30:00
64658353	99 Inn (Fuzhou Bayiqi Road)	NULL	NULL	NULL	NULL	NULL	NULL	18102	Fuzhou	1169	east coast	NULL	CN	China	FOC	C	NULL	249	Bayiqi North Road	NULL	Fuzhou	NULL	26.069800000	119.315000000	2026-01-29 15:30:00
64658386	Nam Song Garden	NULL	NULL	NULL	NULL	NULL	NULL	39901	Vang Vieng	357	Laos	NULL	LA	Lao People's Democratic Republic	VTE	C	NULL	NULL	Main High Street	10030	Vang Vieng	NULL	18.921300000	102.445000000	2026-01-29 15:30:00
64658455	Artemis Hotel	NULL	NULL	NULL	NULL	NULL	NULL	914	Bodrum	1309	Bodrum Peninsula	NULL	TR	Tuerkiye	BXN	C	NULL	121	Cumhuriyet Cadessi	48400	Bodrum	+902523161572	37.032659010	27.436723920	2026-01-29 15:30:00
64658524	Hotel Clemon De Tolu	NULL	NULL	NULL	NULL	NULL	NULL	59492	Tolo	447	Columbia	NULL	CO	Colombia	AXM	C	NULL	21-83	Carrera 3	706010	Tolu	NULL	9.532750000	-75.581600000	2026-01-29 15:30:00
64658535	Banjalux Apartmani I Sobe	NULL	NULL	NULL	NULL	NULL	NULL	68049	Vrnjacka Banja	1051	Serbia	NULL	RS	Serbia	INI	C	NULL	3	Bulevar Srpskih Ratnika	36210	Vrnjacka Banja	NULL	43.624154130	20.895384440	2026-01-29 15:30:00
64658557	Hikkaduwa Hostel	NULL	NULL	NULL	NULL	NULL	NULL	9409	Kiev	585	Ukraine	NULL	UA	Ukraine	IEV	C	NULL	5	Peremohy Avenue	01135	Kiev	NULL	50.447356330	30.486830360	2026-01-29 15:30:00
64658640	Villa Rebasa	NULL	NULL	NULL	NULL	NULL	NULL	784	Pollensa	133	Mallorca	NULL	ES	Spain	PMI	C	NULL	1-202	NULL	NULL	Pollensa	NULL	39.876500000	3.023480000	2026-01-29 15:30:00
64658797	Wonderland Homestay	NULL	NULL	NULL	NULL	NULL	NULL	74604	Naivasha	639	inland	NULL	KE	Kenya	MBA	C	NULL	NULL	Off Kenyatta Avenue	NULL	Naivasha	+254757321103	-0.721789100	36.437705150	2026-01-29 10:35:00
64658913	Topcamp Sjosanden - Mandal	NULL	NULL	NULL	NULL	NULL	NULL	28139	Lindesnes	998	Southern Norway	NULL	NO	Norway	KRS	C	NULL	NULL	NULL	4514	Lindesnes	+4738261094	58.019413540	7.440774030	2026-01-29 15:30:00
64658935	Hiroom Apartment South Chengdu Road	NULL	NULL	NULL	NULL	NULL	NULL	7430	Shanghai	1169	east coast	NULL	CN	China	SHA	C	NULL	NULL	South Chengdu Road	200000	Shanghai	NULL	31.221251150	121.467908580	2026-01-29 15:30:00
64659895	Hotel Le Churchill	NULL	NULL	NULL	NULL	NULL	NULL	2450	Carnac	504	Atlantic Coast	NULL	FR	France	LRT	C	NULL	70	Boulevard de la Plage	56340	Carnac	+33297525020	47.572812000	-3.058209000	2026-01-28 17:31:00
64659986	Brauhaus Buckeburg	NULL	NULL	NULL	NULL	NULL	NULL	23633	Bueckeburg	624	Lower Saxony	NULL	DE	Germany	ZOM	C	NULL	1	Braustraße	31675	Bückeburg	+4957229129560	52.260542000	9.048190000	2026-01-29 15:30:00
64660204	Hotel Restaurante El Cruce	NULL	NULL	NULL	NULL	NULL	NULL	66670	Chauchina	591	Andalucia	NULL	ES	Spain	VLC	C	NULL	NULL	Autovia A-92	18330	Chauchina	+34958446799	37.190992690	-3.775266330	2026-01-28 17:31:00
64660386	Ferienwohnungen Fink	NULL	NULL	NULL	NULL	NULL	NULL	15154	Nesselwangle	1236	North Tyrol	NULL	AT	Austria	INN	C	NULL	21	Nesselwängle	6672	Nesselwängle	NULL	47.484462008	10.610785836	2026-01-29 15:30:00
64660455	Hotel Vorderburg	NULL	NULL	NULL	NULL	NULL	NULL	38839	Schlitz	622	Hessen	NULL	DE	Germany	FRA	C	NULL	1	An Der Vorderburg	36110	Schlitz	+4966424067420	50.673883845	9.559957913	2026-01-29 15:30:00
64660477	Harbin Dragon Jubilee Hotel Diduan	NULL	NULL	NULL	NULL	NULL	NULL	25697	Harbin	1177	Manchuria	NULL	CN	China	HRB	C	NULL	NULL	NULL	NULL	Harbin	NULL	45.754800000	126.629000000	2026-01-29 15:30:00
64660502	Gondola Village Townhouse Whistler	NULL	NULL	NULL	NULL	NULL	NULL	4172	Whistler	519	British Columbia	BC	CA	Canada	YWS	C	NULL	NULL	Whistler	NULL	NULL	NULL	50.116371000	-122.957330000	2026-01-29 15:30:00
64660535	The Willows	NULL	NULL	NULL	NULL	NULL	NULL	17394	Newton Abbot	1472	South West England	NULL	GB	United Kingdom	EXT	C	NULL	NULL	NULL	TQ13 0DN	Newton Abbot	NULL	50.584900000	-3.713330000	2026-01-29 15:30:00
64660571	Roma Eur Bed & Breakfast	NULL	NULL	NULL	NULL	NULL	NULL	1175	Rome	283	Latium	NULL	IT	Italy	FCO	C	NULL	345	Viale Dei Caduti Nella Guerra Di Liberazione	00128	Rome	NULL	41.781989460	12.442407980	2026-01-29 15:30:00
64660706	Villa Rosa	NULL	NULL	NULL	NULL	NULL	NULL	112476	Rosa Marina	78	Apulia	NULL	IT	Italy	FCO	C	NULL	C333	Via Delle Rose	72017	Rosa Marina	NULL	40.799300000	17.551700000	2026-01-29 15:30:00
64660764	Super 8 Hotel	1116	Super 8 by Wyndham	OZ	Super 8 by Wyndham	WR	WYNDHAM HOTELS & RESORTS	18102	Fuzhou	1169	east coast	NULL	CN	China	FOC	C	NULL	105	Bayiqi North Road	NULL	Fuzhou	NULL	26.069800000	119.315000000	2026-01-29 15:30:00
64660775	Days Inn & Suites by Wyndham New Iberia	1061	Days Inn by Wyndham	DI	Days Inn by Wyndham	WR	WYNDHAM HOTELS & RESORTS	35621	New Iberia	396	Louisiana	LA	US	USA	ARA	C	NULL	611	Queen City Drive	70560	New Iberia	+13373592041	29.986489080	-91.855806617	2026-01-29 15:30:00
64660833	Casa Rural La Ermita	NULL	NULL	NULL	NULL	NULL	NULL	1023	Conil/Conil de la Frontera	735	Costa de la Luz	NULL	ES	Spain	XRY	C	NULL	NULL	NULL	11149	Conil de la Frontera	NULL	36.285300000	-6.095750000	2026-01-29 15:30:00
64661917	Relax Inn	NULL	NULL	NULL	NULL	NULL	NULL	34917	McGehee	394	Arkansas	AR	US	USA	SEA	C	NULL	1004	Highway 65 North	71654	McGehee	NULL	33.619103624	-91.381053748	2026-01-29 10:35:00
64661964	Mini Hotel Edelveis	NULL	NULL	NULL	NULL	NULL	NULL	23599	Perm	1189	Volga	NULL	RU	Russian Federation	PEE	C	NULL	26	Ulitsa Irbitskaya	614023	Perm	NULL	58.051955770	56.028828520	2026-01-29 15:30:00
64662066	Hotel Jindal	NULL	NULL	NULL	NULL	NULL	NULL	76300	Neemuch	985	Madhya Pradesh	NULL	IN	India	DPP	L	NULL	NULL	NULL	458441	Neemuch	+917423220926	24.455631834	74.873334253	2026-01-29 15:30:00
64662077	Collection O Kanwali Road Near Railway Station	2762	OYO (Parent)	OY	OYO HOTELS AND HOMES	NULL	NULL	22260	Dehradun	976	Uttarakhand	NULL	IN	India	DED	C	NULL	Plot 45A	Kanwali Road	NULL	Dehradun	NULL	30.320446010	78.026954560	2026-02-02 13:58:00
64662091	Quality Inn Shawnee North I-40	1167	Quality Inn	QI	QUALITY INNS	EC	CHOICE HOTELS INTERNATIONAL	11253	Shawnee	410	Oklahoma	OK	US	USA	SNL	C	NULL	4981	North Harrison Street	74804	Shawnee	+14057772998	35.384991500	-96.909132200	2026-01-30 13:09:00
64662157	HTYC Hotel	NULL	NULL	NULL	NULL	NULL	NULL	74472	Lincang	1179	South China	NULL	CN	China	LNJ	C	NULL	1	Chayuan road	677000	Lincang	NULL	23.912655120	100.108330960	2026-01-29 15:30:00
64662160	Willa Pawlikowskich	NULL	NULL	NULL	NULL	NULL	NULL	24328	Poronin	1610	High Tatras	NULL	PL	Poland	KRK	C	NULL	4 e	Ul. Kosne Hamry	NULL	Poronin	+48889718403	49.330584100	20.043317700	2026-01-29 15:30:00
64662215	Hanoi Riverview Boutique Hotel & Apartment	NULL	NULL	NULL	NULL	NULL	NULL	1496	Hanoi	323	Vietnam	NULL	VN	Viet Nam	HAN	C	NULL	25-264/21	Au Co Street	100000	Hanoi	+842462929028	21.075161430	105.826207570	2026-01-29 15:30:00
64662273	Esperanto Aparthotel	NULL	NULL	NULL	NULL	NULL	NULL	11342	Odessa	585	Ukraine	NULL	UA	Ukraine	ODS	C	NULL	9/12	Tinysta Street	65009	Odessa	NULL	46.433459790	30.757325670	2026-01-29 15:30:00
64662295	Appartementhaus Caroline	NULL	NULL	NULL	NULL	NULL	NULL	4076	See	1236	North Tyrol	NULL	AT	Austria	INN	C	NULL	12	Sesselebene	6553	See	+4354418293	47.074831000	10.435101000	2026-01-29 15:30:00
64662320	Hotel ASRC	NULL	NULL	NULL	NULL	NULL	NULL	10475	Alor Setar	662	Kedah	NULL	MY	Malaysia	AOR	C	NULL	58	Lebuhraya Darulaman	05100	Alor Setar	NULL	6.129636163	100.367936060	2026-01-29 15:30:00
64662651	Shady Oaks Hideaway	NULL	NULL	NULL	NULL	NULL	NULL	20971	Sevierville	393	Tennessee	TN	US	USA	TYS	C	NULL	3455	Mountain Tyme Way	37862	Sevierville	NULL	35.784900000	-83.579400000	2026-01-29 15:30:00
64662662	7Days Inn Shaoyang Railway Station	2633	7Days Inn	NULL	NULL	NULL	NULL	61759	Shaoyang	1179	South China	NULL	CN	China	WGN	C	NULL	25-2	Shuangyong Road	422000	Shaoyang	+867395208777	27.216468210	111.460798520	2026-01-29 15:30:00
64663840	Slavutych Zakarpattya	NULL	NULL	NULL	NULL	NULL	NULL	60097	Polyana	585	Ukraine	NULL	UA	Ukraine	UZH	C	NULL	1	Kurortno-Bichna Street	89300	Polyana	NULL	48.624960390	22.949297350	2026-06-29 15:48:00
64663851	Mouille Point Village	NULL	NULL	NULL	NULL	NULL	NULL	1843	Cape Town	1314	Cape Town & surrounding area	NULL	ZA	South Africa	CPT	L	NULL	93	Beach Road	NULL	Cape Town	+27214309160	-33.901046000	18.402637000	2026-01-28 17:31:00
64664044	Honey Buzzard Barn	NULL	NULL	NULL	NULL	NULL	NULL	36838	Fakenham	1464	East of England	NULL	GB	United Kingdom	NWI	C	NULL	NULL	NULL	NR21 0NJ	Fakenham	NULL	52.840230480	0.951215200	2026-01-29 15:30:00
64664146	Gunbaru Inn	NULL	NULL	NULL	NULL	NULL	NULL	64217	Ukulhas Island	1149	North Ari Atoll	NULL	MV	Maldives	MLE	C	NULL	NULL	Chambeylee Road	NULL	Ukulhas	+9607778615	4.216158080	72.862820750	2026-01-29 15:30:00
64664251	Bergchalet Frank	NULL	NULL	NULL	NULL	NULL	NULL	7931	Feldberg	1260	The Black Forest	NULL	DE	Germany	QUL	C	NULL	NULL	NULL	NULL	Feldberg	NULL	47.863300000	8.092070000	2026-01-29 15:30:00
64664284	Hotel Yamuna	NULL	NULL	NULL	NULL	NULL	NULL	109309	Drang	982	Himachal Pradesh	NULL	IN	India	BOM	C	NULL	NULL	Shimla-Kangra Road	176031	Drang	NULL	31.880200000	76.309700000	2026-01-29 15:30:00
64664353	Anemolia Villas	NULL	NULL	NULL	NULL	NULL	NULL	282	Alonissos	26	Alonissos	NULL	GR	Greece	JSI	C	NULL	NULL	NULL	370 05	Alonissos	+302424066255	39.173829000	23.896798000	2026-01-29 15:30:00
64664444	Aec Hotel Ban Me	NULL	NULL	NULL	NULL	NULL	NULL	60394	Buon Ma Thuot	323	Vietnam	NULL	VN	Viet Nam	BMV	C	NULL	162	Nguyen Van Cu	NULL	Buon Ma Thuot	+842623902222	12.688953170	108.070398000	2026-01-29 15:30:00
64664480	Rooms Mario	NULL	NULL	NULL	NULL	NULL	NULL	7825	Cres Island	698	Krk and Northern Adriatic Islands	NULL	HR	Croatia	PUY	C	NULL	21	Sv Sidar	51557	Cres	NULL	44.960399320	14.409238450	2026-01-29 15:30:00
64664524	Garden Route Self-Catering	NULL	NULL	NULL	NULL	NULL	NULL	1890	Mossel Bay	1100	south coast	NULL	ZA	South Africa	MZY	C	NULL	413	Flora Road	6510	Mossel Bay	NULL	-34.198425000	22.026552310	2026-01-29 15:30:00
64664582	B&B Schonortli	NULL	NULL	NULL	NULL	NULL	NULL	5983	Gunten	1599	Kanton Bern	NULL	CH	Switzerland	BSL	C	NULL	18	Aeschlenstrasse	NULL	Gunten	NULL	46.721482870	7.687718200	2026-01-29 15:30:00
64664662	Hanseatic School for Life	NULL	NULL	NULL	NULL	NULL	NULL	33566	Na Nai	934	Khao Lak	NULL	TH	Thailand	BKK	C	NULL	7/5	Moo4	82120	Phang-Nga	+6676445168	8.560397000	98.309954000	2026-01-29 15:30:00
64664742	Next Hostel Budapest	NULL	NULL	NULL	NULL	NULL	NULL	940	Budapest	1271	Budapest & surrounding area	NULL	HU	Hungary	BUD	L	NULL	22	Szent Istvan Krt	1137	Budapest	+36202791288	47.511554180	19.053086800	2026-01-29 15:30:00
64664753	Obrero Suites	NULL	NULL	NULL	NULL	NULL	NULL	7424	Davao City	316	Philippines	NULL	PH	Philippines	DVO	C	NULL	NULL	Palma Gil Street	8000	Davao City	+63822974033	7.084034686	125.617112382	2026-01-29 15:30:00
64664800	Barents Frokosthotell	NULL	NULL	NULL	NULL	NULL	NULL	13286	Kirkenes	1339	North Norway	NULL	NO	Norway	KKN	C	NULL	3	Presteveien	9900	Kirkenes	NULL	69.727895769	30.046187996	2026-01-29 15:30:00
64664833	Agriturismo Maesta delle Quattro Chiavi	NULL	NULL	NULL	NULL	NULL	NULL	4785	Bevagna	1045	Umbria	NULL	IT	Italy	FCO	C	NULL	1	Via Della Cima	06031	Bevagna	NULL	42.928650860	12.589516420	2026-01-29 15:30:00
64664866	Home Inns Hotel	NULL	NULL	NULL	NULL	NULL	NULL	3303	Sanya	1180	Hainan Island	NULL	CN	China	SYX	C	NULL	NULL	NULL	NULL	Sanya	NULL	18.245390990	109.516490190	2026-01-29 15:30:00
64665633	Apartments Mladen	NULL	NULL	NULL	NULL	NULL	NULL	2697	Lopar	698	Krk and Northern Adriatic Islands	NULL	HR	Croatia	RJK	C	NULL	NULL	51281 Lopar	NULL	NULL	NULL	44.828892180	14.738784450	2026-06-22 15:06:00
64665644	The Fleece Countryside Inn	NULL	NULL	NULL	NULL	NULL	NULL	89592	Barkisland	1474	Yorkshire and the Humber	NULL	GB	United Kingdom	LBA	C	NULL	NULL	Ripponden New Bank	HX4 0DJ	Barkisland	+441422820687	53.676192709	-1.928907574	2026-01-29 15:30:00
64665680	Pearl Boutique Hotel	NULL	NULL	NULL	NULL	NULL	NULL	331	Legian	1083	Bali	NULL	ID	Indonesia	DPS	L	NULL	NULL	Jalan Arjuna	80361	Legian	+62361732743	-8.697542902	115.166660399	2026-01-29 15:30:00
64665746	Lavande Hotel Shenzhen Shajin Houting Metro Station Branch	NULL	NULL	NULL	NULL	NULL	NULL	14107	Shenzhen	1170	south coast	NULL	CN	China	SZX	C	NULL	35	Xinhe Avenue	NULL	Shenzhen	NULL	22.750604590	113.824169030	2026-06-22 15:06:00
64665782	Riviera	NULL	NULL	NULL	NULL	NULL	NULL	17658	Sveti Vlas	15	Bulgarian Riviera - the south (Burgas)	NULL	BG	Bulgaria	BOJ	C	NULL	NULL	NULL	8256	Sveti Vlas	NULL	42.708393532	27.767909497	2026-01-29 15:30:00
64665815	Visito Apart House	NULL	NULL	NULL	NULL	NULL	NULL	41	Sofia	1239	Sofia & surrounding area	NULL	BG	Bulgaria	SOF	C	NULL	86	Dunav Street	1202	Sofia	+359896847486	42.706861870	23.330396580	2026-01-29 15:30:00
64665826	Days Inn Charleston East	1061	Days Inn by Wyndham	DI	Days Inn by Wyndham	WR	WYNDHAM HOTELS & RESORTS	19884	Charleston	389	West Virginia	WV	US	USA	CHS	C	NULL	6400	Maccorkle Avenue Southeast	25304	Charleston	NULL	38.304831536	-81.562551283	2026-01-29 10:35:00
64665906	Tambo Inn Machupicchu Hostal	NULL	NULL	NULL	NULL	NULL	NULL	7854	Machu Picchu	450	Peru	NULL	PE	Peru	MFT	C	NULL	300	Calle Wakanki	NULL	Machu Picchu	NULL	-13.155540530	-72.523230810	2026-01-29 15:30:00
